Temperature,Humidity,Light,CO2,Occupancy,Weekend
20.39,31.79,0.0,699.0,0,yes
20.39,31.79,0.0,700.0,0,yes
20.39,31.79,0.0,695.0,0,yes
20.34,31.79,0.0,701.0,0,yes
20.34,31.79,0.0,698.5,0,yes
20.39,31.79,0.0,699.0,0,yes
20.39,31.79,0.0,699.0,0,yes
20.356666666666698,31.79,0.0,702.0,0,yes
20.39,31.7,0.0,703.0,0,yes
20.29,31.745,0.0,700.0,0,yes
20.323333333333302,31.7,0.0,701.0,0,yes
20.39,31.7,0.0,708.5,0,yes
20.39,31.7,0.0,706.0,0,yes
20.34,31.7,0.0,708.5,0,yes
20.39,31.7,0.0,707.0,0,yes
20.34,31.65,0.0,706.5,0,yes
20.29,31.6,0.0,700.5,0,yes
20.39,31.6,0.0,712.0,0,yes
20.356666666666698,31.6,0.0,710.0,0,yes
20.39,31.6,0.0,705.0,0,yes
20.39,31.6,0.0,709.5,0,yes
20.356666666666698,31.5666666666667,0.0,704.0,0,yes
20.29,31.6,0.0,708.5,0,yes
20.29,31.55,0.0,710.5,0,yes
20.29,31.5,0.0,708.5,0,yes
20.34,31.5,0.0,707.5,0,yes
20.34,31.5,0.0,707.5,0,yes
20.29,31.5,0.0,706.0,0,yes
20.29,31.5,0.0,709.0,0,yes
20.29,31.5,0.0,706.5,0,yes
20.29,31.5,0.0,706.333333333333,0,yes
20.29,31.39,0.0,713.0,0,yes
20.29,31.445,0.0,707.5,0,yes
20.323333333333302,31.39,0.0,710.666666666667,0,yes
20.323333333333302,31.39,0.0,711.666666666667,0,yes
20.39,31.34,0.0,717.0,0,yes
20.34,31.29,0.0,713.5,0,yes
20.34,31.29,0.0,713.0,0,yes
20.29,31.2,0.0,713.5,0,yes
20.29,31.29,0.0,715.5,0,yes
20.29,31.29,0.0,713.0,0,yes
20.29,31.2225,0.0,714.0,0,yes
20.39,31.29,0.0,714.0,0,yes
20.29,31.29,0.0,718.5,0,yes
20.29,31.245,0.0,719.5,0,yes
20.29,31.29,0.0,720.0,0,yes
20.29,31.2,0.0,715.5,0,yes
20.29,31.2,0.0,715.0,0,yes
20.29,31.2,0.0,717.0,0,yes
20.29,31.1,0.0,720.0,0,yes
20.29,31.2,0.0,721.0,0,yes
20.29,31.2,0.0,722.0,0,yes
20.29,31.2,0.0,721.0,0,yes
20.29,31.2,0.0,715.5,0,yes
20.29,31.1333333333333,0.0,718.0,0,yes
20.29,31.1,0.0,717.666666666667,0,yes
20.29,31.0,0.0,722.0,0,yes
20.29,31.1,0.0,722.5,0,yes
20.245,31.1,0.0,723.0,0,yes
20.29,31.05,0.0,720.5,0,yes
20.245,31.05,0.0,721.0,0,yes
20.29,31.0,0.0,722.0,0,yes
20.29,31.0666666666667,0.0,720.666666666667,0,yes
20.29,31.033333333333303,0.0,723.666666666667,0,yes
20.29,31.0,0.0,715.333333333333,0,yes
20.29,31.0,0.0,718.0,0,yes
20.29,31.0,0.0,715.0,0,yes
20.29,31.0,0.0,712.0,0,yes
20.29,31.0,0.0,718.0,0,yes
20.29,31.0,0.0,718.5,0,yes
20.29,31.0,0.0,719.333333333333,0,yes
20.29,31.0,0.0,716.0,0,yes
20.29,30.89,0.0,717.5,0,yes
20.245,30.84,0.0,728.0,0,yes
20.245,30.84,0.0,728.0,0,yes
20.245,30.84,0.0,728.0,0,yes
20.29,30.89,0.0,727.0,0,yes
20.29,30.84,0.0,723.0,0,yes
20.26,30.856666666666698,0.0,724.666666666667,0,yes
20.29,30.89,0.0,717.0,0,yes
20.29,30.89,0.0,713.0,0,yes
20.29,30.79,0.0,709.5,0,yes
20.23,30.663333333333302,0.0,715.333333333333,0,yes
20.26,30.76,0.0,717.666666666667,0,yes
20.29,30.695,0.0,720.5,0,yes
20.245,30.65,0.0,714.5,0,yes
20.2,30.65,0.0,715.5,0,yes
20.245,30.65,0.0,715.0,0,yes
20.29,30.7,0.0,713.0,0,yes
20.29,30.7,0.0,713.0,0,yes
20.245,30.65,0.0,714.5,0,yes
20.2,30.6,0.0,715.5,0,yes
20.26,30.6666666666667,0.0,724.333333333333,0,yes
20.29,30.6,0.0,723.0,0,yes
20.29,30.6,0.0,721.333333333333,0,yes
20.29,30.55,0.0,721.0,0,yes
20.29,30.5,0.0,721.0,0,yes
20.29,30.55,0.0,717.5,0,yes
20.29,30.5,0.0,717.0,0,yes
20.29,30.533333333333303,0.0,725.0,0,yes
20.2,30.39,0.0,724.5,0,yes
20.2,30.39,0.0,727.5,0,yes
20.2,30.34,0.0,728.0,0,yes
20.29,30.5,0.0,734.5,0,yes
20.2,30.39,0.0,727.0,0,yes
20.26,30.43,0.0,730.333333333333,0,yes
20.245,30.445,0.0,730.5,0,yes
20.29,30.426666666666698,0.0,727.333333333333,0,yes
20.29,30.34,0.0,725.5,0,yes
20.29,30.34,0.0,731.0,0,yes
20.245,30.245,0.0,727.5,0,yes
20.29,30.245,0.0,728.0,0,yes
20.2,30.29,0.0,730.0,0,yes
20.2675,30.34,0.0,731.0,0,yes
20.29,30.356666666666698,0.0,729.666666666667,0,yes
20.245,30.245,0.0,730.5,0,yes
20.2,30.1,0.0,731.0,0,yes
20.245,30.1975,0.0,731.0,0,yes
20.245,30.05,0.0,734.0,0,yes
20.29,30.2,0.0,733.333333333333,0,yes
20.245,30.15,0.0,733.5,0,yes
20.29,30.2,0.0,732.0,0,yes
20.29,30.15,0.0,731.0,0,yes
20.29,30.1,0.0,728.0,0,yes
20.245,30.0,0.0,734.5,0,yes
20.2,30.0666666666667,0.0,731.5,0,yes
20.29,30.1,0.0,730.5,0,yes
20.29,30.05,0.0,725.0,0,yes
20.245,29.84,0.0,723.5,0,yes
20.245,30.0,0.0,732.5,0,yes
20.29,30.05,0.0,732.0,0,yes
20.2,30.0,0.0,721.0,0,yes
20.23,30.0,0.0,723.5,0,yes
20.245,30.0,0.0,730.0,0,yes
20.2,29.89,0.0,727.5,0,yes
20.2675,29.89,0.0,727.5,0,yes
20.29,29.89,0.0,733.0,0,yes
20.29,29.89,0.0,729.5,0,yes
20.29,29.89,0.0,731.0,0,yes
20.29,29.89,0.0,733.0,0,yes
20.29,29.823333333333302,0.0,733.333333333333,0,yes
20.29,29.745,0.0,731.0,0,yes
20.29,29.745,0.0,733.0,0,yes
20.2,29.7,0.0,730.5,0,yes
20.245,29.745,0.0,733.5,0,yes
20.26,29.6666666666667,0.0,733.0,0,yes
20.29,29.7,0.0,733.0,0,yes
20.245,29.695,0.0,729.0,0,yes
20.26,29.6333333333333,0.0,727.0,0,yes
20.29,29.7,0.0,730.0,0,yes
20.26,29.6666666666667,0.0,723.333333333333,0,yes
20.29,29.7,0.0,723.0,0,yes
20.245,29.6,0.0,726.5,0,yes
20.245,29.55,0.0,727.5,0,yes
20.245,29.65,0.0,729.5,0,yes
20.29,29.6,0.0,733.0,0,yes
20.2,29.6,0.0,728.0,0,yes
20.29,29.6,0.0,730.5,0,yes
20.2,29.5,0.0,738.0,0,yes
20.2,29.463333333333303,0.0,739.0,0,yes
20.29,29.5,0.0,738.0,0,yes
20.26,29.463333333333303,0.0,735.333333333333,0,no
20.2,29.39,0.0,732.0,0,no
20.29,29.5,0.0,726.5,0,no
20.245,29.445,0.0,734.0,0,no
20.29,29.5,0.0,733.0,0,no
20.29,29.5,0.0,733.0,0,no
20.29,29.5,0.0,731.0,0,no
20.29,29.5,0.0,739.0,0,no
20.26,29.426666666666698,0.0,732.333333333333,0,no
20.29,29.463333333333303,0.0,727.666666666667,0,no
20.29,29.5,0.0,723.0,0,no
20.29,29.39,0.0,725.5,0,no
20.29,29.39,0.0,727.0,0,no
20.245,29.34,0.0,735.0,0,no
20.245,29.34,0.0,732.5,0,no
20.29,29.29,0.0,731.0,0,no
20.29,29.29,0.0,732.5,0,no
20.29,29.29,0.0,729.0,0,no
20.29,29.2,0.0,733.0,0,no
20.29,29.2,0.0,729.5,0,no
20.29,29.2,0.0,733.0,0,no
20.29,29.2,0.0,734.0,0,no
20.29,29.2,0.0,732.0,0,no
20.29,29.0,0.0,730.0,0,no
20.29,29.2,0.0,734.0,0,no
20.245,29.15,0.0,731.0,0,no
20.29,29.175,0.0,732.0,0,no
20.29,29.0,0.0,730.0,0,no
20.26,29.1333333333333,0.0,737.666666666667,0,no
20.2,29.1,0.0,739.0,0,no
20.2675,29.175,0.0,730.0,0,no
20.26,29.1666666666667,0.0,727.5,0,no
20.29,29.2,0.0,733.5,0,no
20.29,29.0,0.0,729.0,0,no
20.29,29.1,0.0,711.0,0,no
20.29,29.1,0.0,712.0,0,no
20.245,29.05,0.0,709.0,0,no
20.29,29.0,0.0,698.333333333333,0,no
20.29,29.0,0.0,697.0,0,no
20.29,29.0,0.0,711.0,0,no
20.29,29.0,0.0,749.0,0,no
20.29,29.0,0.0,758.0,0,no
20.29,28.93,0.0,774.0,0,no
20.29,28.89,0.0,778.0,0,no
20.29,28.89,0.0,781.333333333333,0,no
20.29,28.84,0.0,775.0,0,no
20.29,28.79,0.0,775.666666666667,0,no
20.34,28.745,0.0,781.5,0,no
20.29,28.745,0.0,783.5,0,no
20.29,28.79,0.0,786.0,0,no
20.29,28.79,0.0,790.0,0,no
20.29,28.79,0.0,789.0,0,no
20.29,28.73,0.0,801.0,0,no
20.29,28.65,0.0,804.0,0,no
20.29,28.6,0.0,798.0,0,no
20.29,28.6,0.0,797.0,0,no
20.29,28.6,0.0,793.0,0,no
20.29,28.533333333333303,0.0,802.666666666667,0,no
20.29,28.5,0.0,799.0,0,no
20.29,28.6,0.0,803.333333333333,0,no
20.29,28.6,0.0,806.5,0,no
20.29,28.6,0.0,805.0,0,no
20.29,28.5,0.0,801.0,0,no
20.29,28.55,0.0,805.0,0,no
20.29,28.6,0.0,807.0,0,no
20.29,28.5666666666667,0.0,808.666666666667,0,no
20.29,28.5,0.0,815.0,0,no
20.29,28.5,0.0,818.0,0,no
20.29,28.5,0.0,810.5,0,no
20.29,28.5,0.0,809.5,0,no
20.29,28.5,0.0,810.0,0,no
20.29,28.5,0.0,816.5,0,no
20.2,28.39,0.0,811.0,0,no
20.245,28.4175,0.0,813.5,0,no
20.26,28.29,0.0,820.0,0,no
20.29,28.5,0.0,815.333333333333,0,no
20.29,28.39,0.0,817.0,0,no
20.29,28.39,0.0,815.5,0,no
20.29,28.39,0.0,822.0,0,no
20.29,28.34,0.0,826.0,0,no
20.29,28.39,0.0,825.5,0,no
20.245,28.245,0.0,824.5,0,no
20.29,28.39,0.0,823.0,0,no
20.29,28.29,0.0,821.0,0,no
20.29,28.29,0.0,814.5,0,no
20.29,28.26,0.0,822.333333333333,0,no
20.29,28.2,0.0,828.0,0,no
20.29,28.245,0.0,831.5,0,no
20.245,28.245,0.0,831.5,0,no
20.29,28.23,0.0,841.333333333333,0,no
20.23,28.1,0.0,846.333333333333,0,no
20.29,28.2,0.0,852.0,0,no
20.29,28.1,0.0,866.0,0,no
20.29,28.1,0.0,865.5,0,no
20.29,28.1,0.0,1018.5,0,no
20.29,28.05,0.0,953.5,0,no
20.29,28.05,0.0,926.0,0,no
20.29,28.1,0.0,921.333333333333,0,no
20.29,28.1,0.0,905.0,0,no
20.34,28.05,0.0,885.0,0,no
20.29,28.0,0.0,874.0,0,no
20.29,28.05,0.0,870.0,0,no
20.29,27.89,0.0,858.0,0,no
20.29,28.025,0.0,863.5,0,no
20.29,28.0,0.0,862.333333333333,0,no
20.34,27.89,0.0,858.5,0,no
20.39,27.89,0.0,857.0,0,no
20.39,27.89,0.0,858.0,0,no
20.29,27.79,0.0,859.0,0,no
20.39,27.84,0.0,869.0,0,no
20.356666666666698,27.79,0.0,859.333333333333,0,no
20.39,27.79,0.0,853.0,0,no
20.39,27.79,0.0,853.0,0,no
20.39,27.79,0.0,851.5,0,no
20.39,27.79,0.0,859.5,0,no
20.39,27.7,0.0,859.0,0,no
20.39,27.6,0.0,852.0,0,no
20.39,27.7,0.0,852.5,0,no
20.39,27.65,0.0,845.0,0,no
20.39,27.7,0.0,851.5,0,no
20.39,27.6,0.0,863.0,0,no
20.39,27.6,0.0,859.0,0,no
20.39,27.7,0.0,860.0,0,no
20.39,27.6,0.0,851.666666666667,0,no
20.39,27.53,0.0,853.5,0,no
20.39,27.5,0.0,851.333333333333,0,no
20.39,27.55,0.0,854.25,0,no
20.39,27.55,0.0,852.0,0,no
20.39,27.5,0.0,854.0,0,no
20.39,27.463333333333303,0.0,853.0,0,no
20.39,27.5,0.0,853.5,0,no
20.39,27.5,0.0,855.0,0,no
20.39,27.5,0.0,856.0,0,no
20.39,27.5,0.0,855.5,0,no
20.39,27.39,0.0,853.666666666667,0,no
20.39,27.39,0.0,855.5,0,no
20.39,27.39,0.0,853.0,0,no
20.39,27.34,0.0,851.5,0,no
20.39,27.34,0.0,853.0,0,no
20.39,27.39,0.0,855.0,0,no
20.39,27.39,0.0,853.666666666667,0,no
20.39,27.29,0.0,863.0,0,no
20.39,27.29,0.0,856.5,0,no
20.39,27.2,0.0,857.0,0,no
20.39,27.2,0.0,861.5,0,no
20.39,27.245,0.0,860.0,0,no
20.39,27.29,0.0,865.0,0,no
20.39,27.245,0.0,864.5,0,no
20.39,27.2,0.0,868.0,0,no
20.39,27.2,0.0,858.0,0,no
20.39,27.2,0.0,853.0,0,no
20.39,27.2,0.0,854.5,0,no
20.39,27.1333333333333,0.0,859.333333333333,0,no
20.39,27.1,0.0,860.0,0,no
20.39,27.1,0.0,864.0,0,no
20.39,27.1,0.0,865.0,0,no
20.39,27.1,0.0,861.666666666667,0,no
20.39,27.1,0.0,865.5,0,no
20.39,27.05,0.0,852.5,0,no
20.39,27.1,0.0,859.5,0,no
20.39,27.1,0.0,852.0,0,no
20.39,27.1,0.0,861.666666666667,0,no
20.39,27.05,0.0,864.5,0,no
20.39,27.0,0.0,865.333333333333,0,no
20.34,27.1,0.0,867.0,0,no
20.34,27.15,0.0,861.0,0,no
20.356666666666698,27.1,0.0,853.0,0,no
20.39,27.1,0.0,856.5,0,no
20.39,27.1,0.0,861.0,0,no
20.39,27.05,0.0,862.0,0,no
20.39,27.0,0.0,857.333333333333,0,no
20.29,27.1,0.0,857.0,0,no
20.356666666666698,27.1,0.0,858.0,0,no
20.34,27.05,0.0,864.5,0,no
20.34,27.05,0.0,864.5,0,no
20.39,27.0,0.0,864.0,0,no
20.39,27.0,0.0,863.0,0,no
20.39,27.0,0.0,863.5,0,no
20.39,27.1,0.0,860.666666666667,0,no
20.39,27.0,0.0,865.0,0,no
20.39,26.89,0.0,865.0,0,no
20.39,26.89,0.0,860.5,0,no
20.39,26.89,0.0,863.0,0,no
20.39,26.89,0.0,865.0,0,no
20.39,26.89,0.0,863.0,0,no
20.39,26.89,0.0,861.0,0,no
20.39,26.89,0.0,862.5,0,no
20.39,26.89,0.0,866.0,0,no
20.39,26.89,0.0,867.0,0,no
20.39,26.89,0.0,873.0,0,no
20.39,26.89,0.0,872.0,0,no
20.39,26.89,0.0,866.0,0,no
20.39,26.89,0.0,863.333333333333,0,no
20.39,26.79,0.0,868.5,0,no
20.39,26.79,0.0,871.0,0,no
20.39,26.76,0.0,864.666666666667,0,no
20.39,26.7,0.0,869.0,0,no
20.39,26.7,0.0,862.0,0,no
20.5,26.7,0.0,868.0,0,no
20.39,26.7,0.0,867.5,0,no
20.39,26.7,0.0,864.25,0,no
20.39,26.7,0.0,859.0,0,no
20.39,26.7,0.0,860.0,0,no
20.39,26.65,0.0,865.5,0,no
20.39,26.7,0.0,866.0,0,no
20.39,26.6,0.0,863.0,0,no
20.445,26.65,0.0,871.0,0,no
20.39,26.6,0.0,868.0,0,no
20.39,26.55,0.0,869.666666666667,0,no
20.39,26.6,0.0,866.0,0,no
20.39,26.6,0.0,866.5,0,no
20.39,26.5,0.0,868.0,0,no
20.39,26.5,0.0,856.0,0,no
20.426666666666698,26.533333333333303,0.0,860.0,0,no
20.39,26.5,0.0,855.0,0,no
20.39,26.5,0.0,859.0,0,no
20.39,26.5,0.0,854.5,0,no
20.39,26.445,0.0,852.5,0,no
20.39,26.5,0.0,863.5,0,no
20.5,26.5,0.0,869.0,0,no
20.39,26.5,0.0,863.0,0,no
20.39,26.5,0.0,857.0,0,no
20.39,26.5,0.0,860.0,0,no
20.39,26.5,0.0,857.5,0,no
20.39,26.5,0.0,857.5,0,no
20.39,26.39,0.0,853.0,0,no
20.39,26.5,0.0,859.5,0,no
20.39,26.445,0.0,862.0,0,no
20.39,26.39,0.0,858.5,0,no
20.39,26.39,0.0,861.333333333333,0,no
20.39,26.39,0.0,848.0,0,no
20.39,26.39,0.0,851.0,0,no
20.39,26.39,0.0,858.0,0,no
20.39,26.39,0.0,860.0,0,no
20.39,26.39,0.0,859.0,0,no
20.39,26.39,0.0,860.0,0,no
20.39,26.39,0.0,860.666666666667,0,no
20.39,26.39,0.0,868.0,0,no
20.39,26.34,0.0,860.0,0,no
20.39,26.39,0.0,848.0,0,no
20.39,26.39,0.0,856.0,0,no
20.39,26.39,0.0,857.0,0,no
20.39,26.39,0.0,856.0,0,no
20.39,26.39,0.0,851.0,0,no
20.39,26.29,0.0,848.0,0,no
20.39,26.365,0.0,846.5,0,no
20.39,26.29,0.0,846.0,0,no
20.39,26.29,0.0,847.5,0,no
20.39,26.2675,0.0,842.5,0,no
20.39,26.29,0.0,844.0,0,no
20.39,26.245,0.0,846.5,0,no
20.39,26.23,0.0,845.0,0,no
20.39,26.2,0.0,844.0,0,no
20.39,26.2,0.0,845.0,0,no
20.39,26.2,0.0,845.0,0,no
20.34,26.2,0.0,847.0,0,no
20.39,26.2,0.0,848.0,0,no
20.39,26.2,0.0,844.0,0,no
20.39,26.2,0.0,845.0,0,no
20.39,26.1,0.0,845.0,0,no
20.39,26.0,0.0,842.0,0,no
20.29,26.2,0.0,841.5,0,no
20.29,26.2,0.0,833.0,0,no
20.39,26.1,0.0,834.0,0,no
20.323333333333302,26.0,0.0,820.666666666667,0,no
20.29,26.1,0.0,816.0,0,no
20.29,26.2,0.0,814.5,0,no
20.29,26.1333333333333,0.0,815.333333333333,0,no
20.29,26.1,0.0,806.5,0,no
20.39,26.1,0.0,803.0,0,no
20.29,26.2,0.0,802.0,0,no
20.34,26.1,0.0,796.0,0,no
20.39,26.0666666666667,0.0,794.333333333333,0,no
20.39,26.0,0.0,798.0,0,no
20.29,26.0,0.0,798.0,0,no
20.39,26.0,0.0,800.5,0,no
20.39,26.0,0.0,801.0,0,no
20.39,25.963333333333303,0.0,804.0,0,no
20.39,25.945,0.0,810.5,0,no
20.39,25.89,0.0,807.0,0,no
20.39,25.89,0.0,795.5,0,no
20.39,25.89,0.0,799.0,0,no
20.39,25.89,0.0,793.0,0,no
20.39,25.89,0.0,796.5,0,no
20.39,25.84,0.0,809.0,0,no
20.39,25.89,0.0,802.0,0,no
20.34,25.89,0.0,798.0,0,no
20.39,25.84,0.0,799.5,0,no
20.34,25.89,0.0,802.0,0,no
20.39,25.79,0.0,808.0,0,no
20.39,25.79,0.0,801.0,0,no
20.39,25.79,0.0,800.0,0,no
20.39,25.79,0.0,795.0,0,no
20.356666666666698,25.79,0.0,791.333333333333,0,no
20.39,25.79,0.0,791.0,0,no
20.39,25.79,0.0,789.5,0,no
20.39,25.79,0.0,789.5,0,no
20.39,25.76,0.0,784.333333333333,0,no
20.39,25.79,0.0,780.0,0,no
20.39,25.745,0.0,781.5,0,no
20.39,25.79,0.0,787.0,0,no
20.39,25.79,0.0,786.5,0,no
20.39,25.79,0.0,784.333333333333,0,no
20.39,25.7,0.0,791.0,0,no
20.39,25.745,0.0,788.0,0,no
20.39,25.7,0.0,787.0,0,no
20.39,25.7,0.0,781.0,0,no
20.39,25.7,0.0,784.0,0,no
20.39,25.6666666666667,0.0,781.666666666667,0,no
20.445,25.7,0.0,781.5,0,no
20.39,25.6,0.0,782.5,0,no
20.39,25.6,0.0,781.0,0,no
20.463333333333303,25.6666666666667,0.0,778.0,0,no
20.5,25.7,0.0,786.5,0,no
20.5,25.65,0.0,784.5,0,no
20.426666666666698,25.6333333333333,0.0,786.333333333333,0,no
20.426666666666698,25.6333333333333,0.0,792.666666666667,0,no
20.39,25.55,0.0,791.0,0,no
20.445,25.6,0.0,793.0,0,no
20.426666666666698,25.6,0.0,796.0,0,no
20.39,25.55,0.0,797.5,0,no
20.445,25.65,0.0,797.5,0,no
20.39,25.6,0.0,798.5,0,no
20.39,25.6,0.0,795.5,0,no
20.39,25.6,0.0,799.0,0,no
20.39,25.6,0.0,795.0,0,no
20.39,25.5,0.0,794.0,0,no
20.39,25.5,0.0,788.666666666667,0,no
20.39,25.5,0.0,791.5,0,no
20.39,25.5,0.0,793.0,0,no
20.39,25.5,0.0,798.0,0,no
20.445,25.445,0.0,798.0,0,no
20.39,25.39,0.0,792.0,0,no
20.39,25.39,0.0,790.5,0,no
20.5,25.39,0.0,792.0,0,no
20.5,25.39,0.0,793.0,0,no
20.5,25.39,0.0,789.0,0,no
20.39,25.29,0.0,796.0,0,no
20.445,25.29,0.0,794.5,0,no
20.5,25.29,0.0,792.5,0,no
20.445,25.29,0.0,795.0,0,no
20.39,25.245,0.0,796.0,0,no
20.445,25.245,0.0,800.5,0,no
20.5,25.29,0.0,798.5,0,no
20.5,25.29,0.0,798.0,0,no
20.39,25.245,0.0,801.0,0,no
20.463333333333303,25.29,0.0,796.0,0,no
20.39,25.2,0.0,801.666666666667,0,no
20.5,25.29,0.0,800.0,0,no
20.445,25.29,0.0,799.0,0,no
20.445,25.245,0.0,789.5,0,no
20.5,25.29,0.0,800.0,0,no
20.39,25.2,0.0,802.0,0,no
20.426666666666698,25.323333333333302,0.0,801.0,0,no
20.39,25.245,0.0,792.5,0,no
20.39,25.245,0.0,794.5,0,no
20.39,25.26,0.0,793.666666666667,0,no
20.39,25.29,0.0,792.5,0,no
20.39,25.2,0.0,793.0,0,no
20.445,25.245,0.0,795.0,0,no
20.39,25.245,0.0,796.0,0,no
20.39,25.245,0.0,795.5,0,no
20.39,25.2225,0.0,797.0,0,no
20.39,25.2,0.0,796.5,0,no
20.445,25.245,0.0,795.5,0,no
20.39,25.245,0.0,799.0,0,no
20.39,25.2,0.0,802.666666666667,0,no
20.39,25.2,0.0,804.0,0,no
20.5,25.29,0.0,805.0,0,no
20.39,25.1666666666667,0.0,806.333333333333,0,no
20.39,25.1666666666667,0.0,804.0,0,no
20.39,25.15,0.0,801.5,0,no
20.445,25.15,0.0,806.0,0,no
20.445,25.15,0.0,795.0,0,no
20.39,25.1,0.0,798.0,0,no
20.39,25.1,0.0,797.0,0,no
20.5,25.2,0.0,800.0,0,no
20.39,25.1,0.0,801.0,0,no
20.39,25.1,0.0,804.333333333333,0,no
20.39,25.1,0.0,805.0,0,no
20.39,25.1,0.0,805.0,0,no
20.39,25.1,0.0,801.0,0,no
20.39,25.1,0.0,799.0,0,no
20.39,25.1,0.0,797.0,0,no
20.39,25.1,0.0,801.0,0,no
20.39,25.033333333333303,0.0,799.333333333333,0,no
20.39,25.0,0.0,801.0,0,no
20.39,25.0,0.0,803.5,0,no
20.39,25.0,0.0,809.0,0,no
20.39,25.0,0.0,808.0,0,no
20.39,25.0,0.0,800.0,0,no
20.39,25.0,0.0,804.0,0,no
20.39,25.0,0.0,801.0,0,no
20.39,25.0,0.0,797.0,0,no
20.39,25.0,0.0,797.0,0,no
20.39,25.0,0.0,802.0,0,no
20.39,25.0,0.0,803.5,0,no
20.39,25.0,0.0,805.0,0,no
20.39,25.0,0.0,803.0,0,no
20.39,25.0,0.0,807.5,0,no
20.39,25.0,0.0,810.0,0,no
20.39,24.945,0.0,809.0,0,no
20.39,25.0,0.0,810.5,0,no
20.39,24.945,0.0,807.0,0,no
20.39,25.0,0.0,801.0,0,no
20.39,25.0,0.0,801.5,0,no
20.39,24.945,0.0,804.0,0,no
20.39,24.89,0.0,810.0,0,no
20.39,24.89,0.0,808.5,0,no
20.39,24.89,0.0,809.333333333333,0,no
20.39,24.89,0.0,804.5,0,no
20.39,24.79,0.0,807.0,0,no
20.39,24.89,0.0,809.0,0,no
20.39,24.79,0.0,808.5,0,no
20.39,24.84,0.0,814.5,0,no
20.39,24.79,0.0,815.0,0,no
20.39,24.79,0.0,815.0,0,no
20.39,24.79,0.0,816.0,0,no
20.39,24.79,0.0,807.0,0,no
20.39,24.79,0.0,801.5,0,no
20.39,24.79,0.0,807.5,0,no
20.39,24.79,0.0,813.5,0,no
20.39,24.79,0.0,820.5,0,no
20.39,24.79,0.0,815.0,0,no
20.39,24.79,0.0,811.0,0,no
20.39,24.7,0.0,810.0,0,no
20.39,24.79,0.0,811.5,0,no
20.39,24.7,0.0,808.0,0,no
20.39,24.745,0.0,812.0,0,no
20.39,24.7225,0.0,811.25,0,no
20.39,24.79,0.0,809.5,0,no
20.39,24.7,0.0,806.0,0,no
20.39,24.7,0.0,806.0,0,no
20.39,24.7,0.0,809.333333333333,0,no
20.39,24.7,0.0,813.5,0,no
20.39,24.7,0.0,816.5,0,no
20.39,24.7,0.0,817.333333333333,0,no
20.39,24.7,0.0,813.0,0,no
20.39,24.7,0.0,811.0,0,no
20.39,24.7,0.0,811.5,0,no
20.39,24.65,0.0,809.5,0,no
20.39,24.6,0.0,806.0,0,no
20.39,24.6,0.0,802.5,0,no
20.39,24.65,0.0,802.5,0,no
20.39,24.65,0.0,805.0,0,no
20.39,24.6,0.0,806.0,0,no
20.39,24.6,0.0,809.0,0,no
20.39,24.6,0.0,809.0,0,no
20.39,24.6,0.0,803.5,0,no
20.39,24.6,0.0,805.333333333333,0,no
20.39,24.6,0.0,805.0,0,no
20.39,24.55,0.0,805.5,0,no
20.39,24.6,0.0,806.5,0,no
20.39,24.6,0.0,807.0,0,no
20.39,24.5,0.0,808.0,0,no
20.39,24.6,0.0,813.0,0,no
20.39,24.6,0.0,806.333333333333,0,no
20.39,24.55,0.0,803.666666666667,0,no
20.39,24.5,0.0,814.0,0,no
20.39,24.5,0.0,816.5,0,no
20.39,24.5,0.0,816.0,0,no
20.39,24.5,0.0,815.0,0,no
20.39,24.5,0.0,813.0,0,no
20.39,24.5,0.0,811.0,0,no
20.39,24.5,0.0,806.0,0,no
20.39,24.39,0.0,813.5,0,no
20.39,24.39,0.0,815.5,0,no
20.39,24.5,0.0,811.333333333333,0,no
20.39,24.39,0.0,818.0,0,no
20.39,24.463333333333303,0.0,815.0,0,no
20.39,24.39,0.0,815.0,0,no
20.39,24.463333333333303,0.0,820.666666666667,0,no
20.39,24.5,0.0,820.0,0,no
20.39,24.4725,0.0,813.75,0,no
20.39,24.445,0.0,814.5,0,no
20.39,24.39,0.0,823.0,0,no
20.39,24.39,0.0,822.0,0,no
20.39,24.39,0.0,821.0,0,no
20.39,24.39,0.0,820.0,0,no
20.39,24.39,0.0,817.666666666667,0,no
20.39,24.39,0.0,816.5,0,no
20.39,24.39,0.0,814.0,0,no
20.39,24.39,0.0,817.5,0,no
20.39,24.29,0.0,817.5,0,no
20.39,24.29,0.0,825.0,0,no
20.39,24.29,0.0,823.666666666667,0,no
20.39,24.29,0.0,822.0,0,no
20.39,24.29,0.0,816.5,0,no
20.39,24.34,0.0,815.0,0,no
20.39,24.29,0.0,821.666666666667,0,no
20.39,24.29,0.0,821.5,0,no
20.39,24.29,0.0,826.5,0,no
20.39,24.29,0.0,826.333333333333,0,no
20.39,24.29,0.0,825.666666666667,0,no
20.39,24.29,0.0,813.5,0,no
20.39,24.29,0.0,809.0,0,no
20.39,24.29,0.0,818.333333333333,0,no
20.39,24.29,0.0,818.666666666667,0,no
20.39,24.29,0.0,824.5,0,no
20.39,24.29,0.0,830.0,0,no
20.39,24.29,7.0,826.0,0,no
20.39,24.29,4.66666666666667,822.333333333333,0,no
20.39,24.29,4.66666666666667,823.666666666667,0,no
20.39,24.29,7.0,826.25,0,no
